,ring,Year,SiteID,Winter.Wheat,Lentils,Peas,Barley,Spring.Wheat,Pasture.Grass,Developed.Open.Space,Evergreen.Forests,Dry.Beans,Fallow.Idle.Cropland,Developed.Low.Intensity,Grassland.Herbaceous,Shrubland,Oats,Herbaceous.Wetlands,Sod.Grass.Seed,Alfafa,Deciduous.Forest,Pasture.Hay,Other.Hay.Non.Alfalfa,Developed.Med.Intensity,Apples,Open.Water,Developed.High.Intensity,Triticale,Canola,Sweet.Corn,Potatoes,Asparagus,Corn,Sugar.Beets,Watermelon,Woodly.Wetlands,Grapes,Flaxseed,Herbs,Cherries,Carrots,Other.Crops,Barren,Sunflower,Rapeseed,
554,3500,2011,69,0.302587869,0.049206437,0.003874942,0.000860413,0.36272164,0.175263537,0.022168967,#N/A,0.068137463,0.004137358,0.001199379,0.009464541,0.000377454,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
555,3000,2011,69,0.317695359,0.03950497,0,0,0.384408022,0.168452691,0.024566674,#N/A,0.053366781,0,0.001169842,0.010835662,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
556,2500,2011,69,0.320697802,0.030784322,0,0,0.41916628,0.139885206,0.032431166,#N/A,0.043558247,0,0.001684622,0.011792355,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
557,2000,2011,69,0.311910623,0.005316426,0,0,0.497977953,0.098163275,0.043431054,#N/A,0.037971312,0,0.002632334,0.002597024,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
558,1500,2011,69,0.326435608,0,0,0,0.575668511,0.037189331,0.055624826,#N/A,0.000401685,0,0.004680038,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
559,1000,2011,69,0.29368523,0,0,0,0.595864771,0.021063254,0.078855117,#N/A,0,0,0.010531627,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
560,500,2011,69,0.151558263,0,0,0,0.610672591,0.028577204,0.167047121,#N/A,0,0,0.042144821,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
561,4000,2011,70,0.352683247,0.009559309,0.044384769,0.003985218,0.340993553,0.118696892,0.025239712,#N/A,0.019339018,0.076005141,0.000664203,0.007120532,0.001328406,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
562,3500,2011,70,0.357330006,0.000434619,0.02248029,0.000860478,0.407583546,0.097047466,0.028306343,#N/A,0.011945653,0.065131436,0.000860478,0.006782503,0.001237182,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
563,3000,2011,70,0.339736021,0,0.011490396,0.00116993,0.509227772,0.06956084,0.033233861,#N/A,0,0.03279134,0.00116993,0.001619911,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
564,2500,2011,70,0.29611232,0,0.001359789,0.000153081,0.632999797,0.030527983,0.035752674,#N/A,0,0.001409606,0.001684749,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
565,2000,2011,70,0.212748716,0,0,0,0.721688006,0.018427725,0.044503021,#N/A,0,0,0.002632532,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
566,1500,2011,70,0.173742017,0,0,0,0.773401631,0.006049209,0.046807144,#N/A,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
567,1000,2011,70,0.327753989,0,0,0,0.597479282,0,0.074766729,#N/A,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
568,500,2011,70,0.539519766,0,0,0,0.321830436,0,0.138649798,#N/A,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
569,4000,2011,71,0.176680508,#N/A,0.00534071,0.003652142,0.283333292,0.323804842,0.011210935,0.009140542,0.07984402,0.003337944,#N/A,#N/A,0.099649535,#N/A,#N/A,0.002002766,0.000667589,#N/A,#N/A,0.000667589,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.000667589,
570,3500,2011,71,0.169487118,#N/A,0.006040998,0,0.315893077,0.298583506,0.012066156,0.010950517,0.094628928,0.003366025,#N/A,#N/A,0.083805677,#N/A,#N/A,0.002588999,0.000863,#N/A,#N/A,0.000863,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.000863,
571,3000,2011,71,0.142493169,#N/A,0.007040153,0,0.362980802,0.266846006,0.01070769,0.012371357,0.114829089,0.001767752,#N/A,#N/A,0.074595009,#N/A,#N/A,0.003504985,0.000517271,#N/A,#N/A,0.001173359,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.001173359,
572,2500,2011,71,0.097314674,#N/A,0.010138122,0,0.42445284,0.227028925,0.011336806,0.01689687,0.144927898,0.001689687,#N/A,#N/A,0.05945543,#N/A,#N/A,0.003379374,0,#N/A,#N/A,0.001689687,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.001689687,
573,2000,2011,71,0.060275765,#N/A,0.010560993,0,0.470475046,0.187949917,0.013201241,0.02365526,0.193666271,0.002640248,#N/A,#N/A,0.027014266,#N/A,#N/A,0.005280496,0,#N/A,#N/A,0.002640248,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.002640248,
574,1500,2011,71,0.02627929,#N/A,0.01332276,0,0.526318227,0.131391288,0.018776436,0.024449295,0.242080059,0.004694109,#N/A,#N/A,0.008192873,#N/A,#N/A,0.004369697,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.000125964,
575,1000,2011,71,0.010563291,#N/A,0,0,0.567219786,0.184454084,0.025946892,0.004780671,0.196471984,0,#N/A,#N/A,0.010563291,#N/A,#N/A,0,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,
576,500,2011,71,0.028801701,#N/A,0,0,0.589192056,0.343024119,0,0,0.010949183,0,#N/A,#N/A,0.028032941,#N/A,#N/A,0,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,
577,4000,2011,72,0.423193611,0.01289167,0.00734401,0.003220461,0.016023294,0.297894587,0.006641345,0.018712446,0.191014921,0.001308507,#N/A,#N/A,0.012447819,#N/A,#N/A,0.004633869,0.002002912,0.001335274,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.000667637,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.000667637,
578,3500,2011,72,0.508373221,0.009703618,0.008818531,0.000863109,0.017275066,0.266777939,0.006211365,0.006763819,0.154498311,3.41466E-05,#N/A,#N/A,0.010899711,#N/A,#N/A,0.005178652,0.00144183,0.001709906,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.000587667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.000863109,
579,3000,2011,72,0.611295985,0.005625763,0.007519823,0.001173507,0.01802619,0.242112061,0.007586071,0.007363404,0.082597651,0,#N/A,#N/A,0.007390437,#N/A,#N/A,0.006962095,0.001173507,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.001173507,
580,2500,2011,72,0.719518233,0.0016899,0.004630839,0,0.002952322,0.207070425,0.008449502,0.005069701,0.035350297,0,#N/A,#N/A,0.008449502,#N/A,#N/A,0.00512938,0.0016899,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,
581,2000,2011,72,0.802094601,6.84835E-05,0,0,0,0.157452794,0.010229709,0.007921744,0.001212001,0,#N/A,#N/A,0.010458341,#N/A,#N/A,0.007921744,0.002640581,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,
582,1500,2011,72,0.889708623,0,0,0,0,0.083946132,0.009389403,0.005670995,0,0,#N/A,#N/A,0.001895444,#N/A,#N/A,0.009389403,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,
583,1000,2011,72,0.968409094,0,0,0,0,0.007579939,0.013446343,0,0,0,#N/A,#N/A,0,#N/A,#N/A,0.010564624,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,
584,500,2011,72,0.971202216,0,0,0,0,0,0.028797784,0,0,0,#N/A,#N/A,0,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,
1,4000,2012,1,0.276452403,0.231746497,0.049006836,0.033688405,0.004828374,0.018383719,0,0.31121035,0.001516811,0,0.068938017,0,0.001692126,0.002536463,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
2,3500,2012,1,0.366224603,0.187087914,0.062918422,0.045109716,0.002220667,0.023741339,0,0.268473727,0.000999806,0,0.042271964,0.000951842,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
3,3000,2012,1,0.229497584,0.231179467,0.035904362,0.080555825,0.012263914,0.032237713,0.001123498,0.280918944,0.001065764,0,0.093007044,0.002245886,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
4,2500,2012,1,0.122395953,0.167436062,0.0276255,0.154509689,0.005493709,0.051606063,0.004119863,0.32345419,0,0,0.139963259,0,0,0.003395712,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
5,2000,2012,1,0.262688447,0.01391041,0.03356615,0.090661828,0,0.041852963,0,0.493580154,0,0.001765592,0.059277391,0,0.001765719,0.000931347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
6,1500,2012,1,0.270420696,0.047407827,0.034630885,0.075767148,0,0.017096224,0,0.482017187,0,0,0.072660033,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
7,1000,2012,1,0.34189112,0.046914534,0.064188165,0.089180064,0,0.025300681,0,0.373824863,0,0,0.050460452,0,0.00824012,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
8,500,2012,1,0.396053767,0.064718048,0.074371227,0.044338558,0,0,0,0.4205184,0,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9,4000,2012,2,0.218767698,#N/A,0.017235063,0,#N/A,0.066882191,0,0.207173207,#N/A,#N/A,0.489941841,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10,3500,2012,2,0.248188801,#N/A,0.006806015,0,#N/A,0.011965595,0,0.265013381,#N/A,#N/A,0.468026208,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
11,3000,2012,2,0.23635713,#N/A,0.013404508,0.00401051,#N/A,0.016012659,0.000513966,0.267055563,#N/A,#N/A,0.462618701,#N/A,2.69629E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
12,2500,2012,2,0.175590816,#N/A,0.04124566,0.006016913,#N/A,0.033787384,0.002101469,0.286427806,#N/A,#N/A,0.452133258,#N/A,0.002696695,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
13,2000,2012,2,0.245109231,#N/A,0.083021156,0.00816496,#N/A,0.068447196,0.009491565,0.260354328,#N/A,#N/A,0.323656822,#N/A,0.001754743,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
14,1500,2012,2,0.499703089,#N/A,0.180106186,0.062518093,#N/A,0.042198715,0.023967867,0.157612638,#N/A,#N/A,0.033893412,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
15,1000,2012,2,0.70300797,#N/A,0.226893654,0.048711564,#N/A,0,0.011604453,0.00159413,#N/A,#N/A,0.00818823,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
16,500,2012,2,0.663502541,#N/A,0.244338673,0,#N/A,0,0,0.092158786,#N/A,#N/A,0,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
17,4000,2012,3,0.218767698,#N/A,0.017235063,0,#N/A,0.066882191,0,0.207173207,#N/A,#N/A,0.489941841,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
18,3500,2012,3,0.248188801,#N/A,0.006806015,0,#N/A,0.011965595,0,0.265013381,#N/A,#N/A,0.468026208,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
19,3000,2012,3,0.23635713,#N/A,0.013404508,0.00401051,#N/A,0.016012659,0.000513966,0.267055563,#N/A,#N/A,0.462618701,#N/A,2.69629E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
20,2500,2012,3,0.175590816,#N/A,0.04124566,0.006016913,#N/A,0.033787384,0.002101469,0.286427806,#N/A,#N/A,0.452133258,#N/A,0.002696695,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
21,2000,2012,3,0.245109231,#N/A,0.083021156,0.00816496,#N/A,0.068447196,0.009491565,0.260354328,#N/A,#N/A,0.323656822,#N/A,0.001754743,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
22,1500,2012,3,0.499703089,#N/A,0.180106186,0.062518093,#N/A,0.042198715,0.023967867,0.157612638,#N/A,#N/A,0.033893412,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
23,1000,2012,3,0.70300797,#N/A,0.226893654,0.048711564,#N/A,0,0.011604453,0.00159413,#N/A,#N/A,0.00818823,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
24,500,2012,3,0.663502541,#N/A,0.244338673,0,#N/A,0,0,0.092158786,#N/A,#N/A,0,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
25,4000,2012,4,0.218767698,#N/A,0.017235063,0,#N/A,0.066882191,0,0.207173207,#N/A,#N/A,0.489941841,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
26,3500,2012,4,0.248188801,#N/A,0.006806015,0,#N/A,0.011965595,0,0.265013381,#N/A,#N/A,0.468026208,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
27,3000,2012,4,0.23635713,#N/A,0.013404508,0.00401051,#N/A,0.016012659,0.000513966,0.267055563,#N/A,#N/A,0.462618701,#N/A,2.69629E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
28,2500,2012,4,0.175590816,#N/A,0.04124566,0.006016913,#N/A,0.033787384,0.002101469,0.286427806,#N/A,#N/A,0.452133258,#N/A,0.002696695,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
29,2000,2012,4,0.245109231,#N/A,0.083021156,0.00816496,#N/A,0.068447196,0.009491565,0.260354328,#N/A,#N/A,0.323656822,#N/A,0.001754743,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
30,1500,2012,4,0.499703089,#N/A,0.180106186,0.062518093,#N/A,0.042198715,0.023967867,0.157612638,#N/A,#N/A,0.033893412,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
31,1000,2012,4,0.70300797,#N/A,0.226893654,0.048711564,#N/A,0,0.011604453,0.00159413,#N/A,#N/A,0.00818823,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
