"site_year","Year","SiteID.x","State","County","Town","Zone","Crop","Date","cdd","cp","cdd2","cp2","Lat","Long","WDn","WLDn","TotDn","WSg","WLSg","Totsg","WRp","WlRp","TotRp","Wsa","Wlsa","TotSa","WMd","WlMd","TotMd","WRm","WlRm","TotRm","WMfc","MlMfc","TotMfc","Wse","WlSe","TotSe","WAm","WlAm","TotAm","Wri","WlRi","TotRi","TotAph.N","Nymph","TotAph","OThers","X","ring","SiteID.y","X21","X52","X53","X24","X42","X23","X62","X121","X142","X122","X171","X61","X152","X195","X59","X36","X141","X37","X181","X68","X123","X124","X28","X205","X31","X49","X12","X43","X57","X1","X206","X66","X69","X32","X207","X41","X190","X44","X131","X111","X6","X34","X176","X38","X229","X33","X35","X143","X58","X71","X242","X220","X27","X14"
"2011_60",2011,60,"Washington","Lincoln","Wilbur",5,"WW","6/15/11",NA,NA,422.55,180.7,47.75981667,-118.8417333,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,12,0,12,1,486,1500,"2011_60",NA,NA,0,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_60",2011,60,"Washington","Lincoln","Wilbur",5,"WW","6/15/11",NA,NA,422.55,180.7,47.75981667,-118.8417333,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,12,0,12,1,487,1000,"2011_60",NA,NA,0,0.977184415061239,NA,NA,0,0.0228155849387612,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_60",2011,60,"Washington","Lincoln","Wilbur",5,"WW","6/15/11",NA,NA,422.55,180.7,47.75981667,-118.8417333,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,12,0,12,1,488,500,"2011_60",NA,NA,0,0.896295285662053,NA,NA,0,0.103704714337947,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_61",2011,61,"Washington","Whitman","Colfax",3,"SW","6/30/11",303.3,403.2,512.75,403.1,46.897,-117.2391833,0,0,0,0,0,0,2,0,2,5,0,5,0,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,0,18,1,489,4000,"2011_61",0.00220235855433745,0.0021009610682946,0,0.340346788081832,0.0401499995125759,0.454357059280221,0.0872126117573182,0.0191441536578985,0.00355400514442383,NA,0.00488165320715443,0.0460504097359447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_61",2011,61,"Washington","Whitman","Colfax",3,"SW","6/30/11",303.3,403.2,512.75,403.1,46.897,-117.2391833,0,0,0,0,0,0,2,0,2,5,0,5,0,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,0,18,1,490,3500,"2011_61",0.00346455286011958,0.00977968832097794,0.00228157590417177,0.279326405709937,0.0987889298869383,0.421671801466536,0.0991728279428938,0.0314471895370076,0,NA,0.0041817251787867,0.0496575390402722,0.000227764152359251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_61",2011,61,"Washington","Whitman","Colfax",3,"SW","6/30/11",303.3,403.2,512.75,403.1,46.897,-117.2391833,0,0,0,0,0,0,2,0,2,5,0,5,0,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,0,18,1,491,3000,"2011_61",0.00131350455218053,0.0675457486267463,0.0012983338113939,0.24017235631147,0.210168315532656,0.398807762724847,0.0272262184758234,0.0226574734828021,0,NA,0.00975455904819046,0.0186754590341731,0.00238026839971707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_61",2011,61,"Washington","Whitman","Colfax",3,"SW","6/30/11",303.3,403.2,512.75,403.1,46.897,-117.2391833,0,0,0,0,0,0,2,0,2,5,0,5,0,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,0,18,1,492,2500,"2011_61",0.00199097921219706,0.0285203934567101,0.00161635308779496,0.196041863796406,0.290537158469444,0.387853593537793,0.0451087446010796,0.043416900094727,0,NA,0.00491401374384826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_61",2011,61,"Washington","Whitman","Colfax",3,"SW","6/30/11",303.3,403.2,512.75,403.1,46.897,-117.2391833,0,0,0,0,0,0,2,0,2,5,0,5,0,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,0,18,1,493,2000,"2011_61",0.00138139191964157,0.0504399637921383,0.0076550488879744,0.256676203871095,0.331469675670776,0.237266801874647,0.0725319550219513,0.0405977621321066,0,NA,0.00198119682966978,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_61",2011,61,"Washington","Whitman","Colfax",3,"SW","6/30/11",303.3,403.2,512.75,403.1,46.897,-117.2391833,0,0,0,0,0,0,2,0,2,5,0,5,0,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,0,18,1,494,1500,"2011_61",0,0.0395587772127756,0,0.337490646865535,0.329958366674226,0.200784109577187,0.0651441777636741,0.0270639219066021,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_61",2011,61,"Washington","Whitman","Colfax",3,"SW","6/30/11",303.3,403.2,512.75,403.1,46.897,-117.2391833,0,0,0,0,0,0,2,0,2,5,0,5,0,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,0,18,1,495,1000,"2011_61",0,0.0215270389283037,0,0.435178634680772,0.220530345606068,0.179458979324256,0.0932801267573702,0.0357819603351835,0,NA,0.0137857361258607,0.000457178242186051,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_61",2011,61,"Washington","Whitman","Colfax",3,"SW","6/30/11",303.3,403.2,512.75,403.1,46.897,-117.2391833,0,0,0,0,0,0,2,0,2,5,0,5,0,NA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,0,18,1,496,500,"2011_61",0,0.105846736456483,0,0.452343908218372,0.0715494980301101,0.106749790349862,0.199880555864592,0.0414649528908808,0,NA,0.00200890741568597,0.0201556507740158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_62",2011,62,"Washington","Whitman","Colfax",3,"WW","6/302011",303.3,403.2,512.75,403.1,46.8895,-117.2336333,0,0,0,0,0,0,1,0,1,15,1,16,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44,2,46,1,497,4000,"2011_62",0.00220235855433745,0.0021009610682946,0,0.340346788081832,0.0401499995125759,0.454357059280221,0.0872126117573182,0.0191441536578985,0.00355400514442383,NA,0.00488165320715443,0.0460504097359447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_62",2011,62,"Washington","Whitman","Colfax",3,"WW","6/302011",303.3,403.2,512.75,403.1,46.8895,-117.2336333,0,0,0,0,0,0,1,0,1,15,1,16,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44,2,46,1,498,3500,"2011_62",0.00346455286011958,0.00977968832097794,0.00228157590417177,0.279326405709937,0.0987889298869383,0.421671801466536,0.0991728279428938,0.0314471895370076,0,NA,0.0041817251787867,0.0496575390402722,0.000227764152359251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_62",2011,62,"Washington","Whitman","Colfax",3,"WW","6/302011",303.3,403.2,512.75,403.1,46.8895,-117.2336333,0,0,0,0,0,0,1,0,1,15,1,16,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44,2,46,1,499,3000,"2011_62",0.00131350455218053,0.0675457486267463,0.0012983338113939,0.24017235631147,0.210168315532656,0.398807762724847,0.0272262184758234,0.0226574734828021,0,NA,0.00975455904819046,0.0186754590341731,0.00238026839971707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_62",2011,62,"Washington","Whitman","Colfax",3,"WW","6/302011",303.3,403.2,512.75,403.1,46.8895,-117.2336333,0,0,0,0,0,0,1,0,1,15,1,16,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44,2,46,1,500,2500,"2011_62",0.00199097921219706,0.0285203934567101,0.00161635308779496,0.196041863796406,0.290537158469444,0.387853593537793,0.0451087446010796,0.043416900094727,0,NA,0.00491401374384826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_62",2011,62,"Washington","Whitman","Colfax",3,"WW","6/302011",303.3,403.2,512.75,403.1,46.8895,-117.2336333,0,0,0,0,0,0,1,0,1,15,1,16,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44,2,46,1,501,2000,"2011_62",0.00138139191964157,0.0504399637921383,0.0076550488879744,0.256676203871095,0.331469675670776,0.237266801874647,0.0725319550219513,0.0405977621321066,0,NA,0.00198119682966978,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_62",2011,62,"Washington","Whitman","Colfax",3,"WW","6/302011",303.3,403.2,512.75,403.1,46.8895,-117.2336333,0,0,0,0,0,0,1,0,1,15,1,16,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44,2,46,1,502,1500,"2011_62",0,0.0395587772127756,0,0.337490646865535,0.329958366674226,0.200784109577187,0.0651441777636741,0.0270639219066021,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_62",2011,62,"Washington","Whitman","Colfax",3,"WW","6/302011",303.3,403.2,512.75,403.1,46.8895,-117.2336333,0,0,0,0,0,0,1,0,1,15,1,16,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44,2,46,1,503,1000,"2011_62",0,0.0215270389283037,0,0.435178634680772,0.220530345606068,0.179458979324256,0.0932801267573702,0.0357819603351835,0,NA,0.0137857361258607,0.000457178242186051,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_62",2011,62,"Washington","Whitman","Colfax",3,"WW","6/302011",303.3,403.2,512.75,403.1,46.8895,-117.2336333,0,0,0,0,0,0,1,0,1,15,1,16,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44,2,46,1,504,500,"2011_62",0,0.105846736456483,0,0.452343908218372,0.0715494980301101,0.106749790349862,0.199880555864592,0.0414649528908808,0,NA,0.00200890741568597,0.0201556507740158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_63",2011,63,"Washington","Douglas","Bridgeport",4,"WW","6/16/11",NA,NA,543.25,209.3,47.97561667,-119.59795,0,0,0,1,0,1,0,0,0,6,8,14,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,41,0,41,2,505,4000,"2011_63",NA,NA,NA,0.241476712485411,NA,NA,0.0903125510341834,0.0112424642772304,0.00146717054740936,NA,0.00556619536203577,0.318062337610485,0.193375532596595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138497036086649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_63",2011,63,"Washington","Douglas","Bridgeport",4,"WW","6/16/11",NA,NA,543.25,209.3,47.97561667,-119.59795,0,0,0,1,0,1,0,0,0,6,8,14,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,41,0,41,2,506,3500,"2011_63",NA,NA,NA,0.190012713243242,NA,NA,0.0833376234980278,0.0057039812823286,0.00170223472793861,NA,0.0038302103907014,0.387206870396046,0.194025040768992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134181325692724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_63",2011,63,"Washington","Douglas","Bridgeport",4,"WW","6/16/11",NA,NA,543.25,209.3,47.97561667,-119.59795,0,0,0,1,0,1,0,0,0,6,8,14,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,41,0,41,2,507,3000,"2011_63",NA,NA,NA,0.308597492742342,NA,NA,0.0553765475954113,0.00203676203404669,0,NA,0,0.444449494620162,0.172488578549689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170511244583493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_63",2011,63,"Washington","Douglas","Bridgeport",4,"WW","6/16/11",NA,NA,543.25,209.3,47.97561667,-119.59795,0,0,0,1,0,1,0,0,0,6,8,14,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,41,0,41,2,508,2500,"2011_63",NA,NA,NA,0.30222715279349,NA,NA,0.0245706073182375,0.00478147828520929,0,NA,0,0.552247448430298,0.0913423630907036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0248309500820617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_63",2011,63,"Washington","Douglas","Bridgeport",4,"WW","6/16/11",NA,NA,543.25,209.3,47.97561667,-119.59795,0,0,0,1,0,1,0,0,0,6,8,14,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,41,0,41,2,509,2000,"2011_63",NA,NA,NA,0.310422902806401,NA,NA,0.00677918381703384,0.00797127624058715,0,NA,0,0.618609110201644,0.0154312072869862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407863196473479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_63",2011,63,"Washington","Douglas","Bridgeport",4,"WW","6/16/11",NA,NA,543.25,209.3,47.97561667,-119.59795,0,0,0,1,0,1,0,0,0,6,8,14,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,41,0,41,2,510,1500,"2011_63",NA,NA,NA,0.381343927145717,NA,NA,0.0086460231695981,0.0175553546798011,0,NA,0,0.550022705110558,0.042431989894326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_63",2011,63,"Washington","Douglas","Bridgeport",4,"WW","6/16/11",NA,NA,543.25,209.3,47.97561667,-119.59795,0,0,0,1,0,1,0,0,0,6,8,14,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,41,0,41,2,511,1000,"2011_63",NA,NA,NA,0.470267771344153,NA,NA,0,0.0391276094628543,0,NA,0,0.482575273840268,0.0080293453527238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_63",2011,63,"Washington","Douglas","Bridgeport",4,"WW","6/16/11",NA,NA,543.25,209.3,47.97561667,-119.59795,0,0,0,1,0,1,0,0,0,6,8,14,0,1,1,0,0,0,0,0,0,3,1,4,0,0,0,1,0,1,41,0,41,2,512,500,"2011_63",NA,NA,NA,0.433816247333612,NA,NA,0.0430333045676298,0.0833079010666069,0,NA,0,0.439842547032151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_64",2011,64,"Idaho","Idaho","Greencreek",3,"SW","7/11/11",348.9,443.6,611.35,443.6,46.13783333,-116.2166667,0,0,0,0,0,0,0,0,0,14,3,17,0,2,2,0,0,0,6,2,8,0,0,0,0,1,1,0,0,0,56,5,61,0,513,4000,"2011_64",0.097041773248228,0.00594322318980329,NA,0.437628616276627,NA,0.0220811487806467,0.091902008953906,0.0527724284879475,0.00243699152660709,NA,NA,0.0865757884903306,0.0203731998000101,NA,0.00137580880027091,0.0885878388268561,NA,0.0323382659751088,NA,NA,NA,NA,0.00182874084487741,NA,0.0591141667987804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_64",2011,64,"Idaho","Idaho","Greencreek",3,"SW","7/11/11",348.9,443.6,611.35,443.6,46.13783333,-116.2166667,0,0,0,0,0,0,0,0,0,14,3,17,0,2,2,0,0,0,6,2,8,0,0,0,0,1,1,0,0,0,56,5,61,0,514,3500,"2011_64",0.253526274440763,0.00359792054557794,NA,0.28175482184027,NA,0.0525033535374059,0.0278248947206206,0.0312762761173976,0,NA,NA,0.154066844299579,0.0170217578747913,NA,0.00177764596369941,0.0585405311620633,NA,0.0376549587915424,NA,NA,NA,NA,0.00762175433786796,NA,0.0728329663684218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_64",2011,64,"Idaho","Idaho","Greencreek",3,"SW","7/11/11",348.9,443.6,611.35,443.6,46.13783333,-116.2166667,0,0,0,0,0,0,0,0,0,14,3,17,0,2,2,0,0,0,6,2,8,0,0,0,0,1,1,0,0,0,56,5,61,0,515,3000,"2011_64",0.311168182433515,0.00357209070942059,NA,0.206316635426085,NA,0.0435801035284717,0.0142321404464512,0.0361964562234331,0,NA,NA,0.231156267836842,0.0123024907675499,NA,0,0.0133232952079215,NA,0.0227222535471501,NA,NA,NA,NA,0.000321225750159926,NA,0.105108858123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_64",2011,64,"Idaho","Idaho","Greencreek",3,"SW","7/11/11",348.9,443.6,611.35,443.6,46.13783333,-116.2166667,0,0,0,0,0,0,0,0,0,14,3,17,0,2,2,0,0,0,6,2,8,0,0,0,0,1,1,0,0,0,56,5,61,0,516,2500,"2011_64",0.265690253180911,0,NA,0.163563702721574,NA,0.0421439738179546,0.00736450419234043,0.0438241162191155,0,NA,NA,0.354529186126008,0.0104920347684825,NA,0,0,NA,0.0147659793989656,NA,NA,NA,NA,0,NA,0.0976262495746484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_64",2011,64,"Idaho","Idaho","Greencreek",3,"SW","7/11/11",348.9,443.6,611.35,443.6,46.13783333,-116.2166667,0,0,0,0,0,0,0,0,0,14,3,17,0,2,2,0,0,0,6,2,8,0,0,0,0,1,1,0,0,0,56,5,61,0,517,2000,"2011_64",0.108465023486478,0,NA,0.378411128529977,NA,0.0201233922420518,0.00430248937929381,0.0581533549279074,0,NA,NA,0.32702356160014,0.00614737980663658,NA,0,0.00174184162372215,NA,0.0457386730278926,NA,NA,NA,NA,0.0035823311756107,NA,0.0463108242002898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_64",2011,64,"Idaho","Idaho","Greencreek",3,"SW","7/11/11",348.9,443.6,611.35,443.6,46.13783333,-116.2166667,0,0,0,0,0,0,0,0,0,14,3,17,0,2,2,0,0,0,6,2,8,0,0,0,0,1,1,0,0,0,56,5,61,0,518,1500,"2011_64",0.0356537391627915,0,NA,0.433058790982482,NA,0.207018085522682,0.0745753485094773,0.0993160387289957,0,NA,NA,0.057629427161296,0.00852814887057766,NA,0,0.0320259315156911,NA,0.0486031567021996,NA,NA,NA,NA,0.00359133284380693,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_64",2011,64,"Idaho","Idaho","Greencreek",3,"SW","7/11/11",348.9,443.6,611.35,443.6,46.13783333,-116.2166667,0,0,0,0,0,0,0,0,0,14,3,17,0,2,2,0,0,0,6,2,8,0,0,0,0,1,1,0,0,0,56,5,61,0,519,1000,"2011_64",3.47761822287615e-05,0,NA,0.454572812944009,NA,0.331957124753018,0.0541087964697213,0.101865123668054,0,NA,NA,0.00785977978472676,0.0144755147804747,NA,0,0.014280787762923,NA,0.0208452836548446,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_64",2011,64,"Idaho","Idaho","Greencreek",3,"SW","7/11/11",348.9,443.6,611.35,443.6,46.13783333,-116.2166667,0,0,0,0,0,0,0,0,0,14,3,17,0,2,2,0,0,0,6,2,8,0,0,0,0,1,1,0,0,0,56,5,61,0,520,500,"2011_64",0,0,NA,0.285268594880072,NA,0.58228532908559,0.099959606272725,0.00385446303008108,0,NA,NA,0,0,NA,0,0,NA,0.028632006731532,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_65",2011,65,"Idaho","Idaho","Greencreek",3,"WW","7/11/11",594,105,611.35,443.6,46.13781667,-116.2165167,0,0,0,0,0,0,0,0,0,7,11,18,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,40,8,48,0,521,4000,"2011_65",0.097041773248228,0.00594322318980329,NA,0.437628616276627,NA,0.0220811487806467,0.091902008953906,0.0527724284879475,0.00243699152660709,NA,NA,0.0865757884903306,0.0203731998000101,NA,0.00137580880027091,0.0885878388268561,NA,0.0323382659751088,NA,NA,NA,NA,0.00182874084487741,NA,0.0591141667987804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_65",2011,65,"Idaho","Idaho","Greencreek",3,"WW","7/11/11",594,105,611.35,443.6,46.13781667,-116.2165167,0,0,0,0,0,0,0,0,0,7,11,18,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,40,8,48,0,522,3500,"2011_65",0.253526274440763,0.00359792054557794,NA,0.28175482184027,NA,0.0525033535374059,0.0278248947206206,0.0312762761173976,0,NA,NA,0.154066844299579,0.0170217578747913,NA,0.00177764596369941,0.0585405311620633,NA,0.0376549587915424,NA,NA,NA,NA,0.00762175433786796,NA,0.0728329663684218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011_65",2011,65,"Idaho","Idaho","Greencreek",3,"WW","7/11/11",594,105,611.35,443.6,46.13781667,-116.2165167,0,0,0,0,0,0,0,0,0,7,11,18,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,40,8,48,0,523,3000,"2011_65",0.311168182433515,0.00357209070942059,NA,0.206316635426085,NA,0.0435801035284717,0.0142321404464512,0.0361964562234331,0,NA,NA,0.231156267836842,0.0123024907675499,NA,0,0.0133232952079215,NA,0.0227222535471501,NA,NA,NA,NA,0.000321225750159926,NA,0.105108858123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
