site_year,Year,Date,CDD,CP,PrecipZone,ringfinal,Lat,Long,Spring Wheat,Winter Wheat,allwheat,Fallow,AllCereal ,AllGrasslands,AllLegumes,LULCRich,LULCSimD,LULCeven,AphRich,AphSimD,AphAbund,Apheven,TotAph,Mfc,TotAphNoMfc,RelAbundMfc,month,JulianDate,TotDn,Totsg,TotRp,TotSa,TotMd,TotRm,TotMfc,TotSe,TotAm,TotRi
2012_16,2012,5/31/2012,481.95,226,Medium,3000,46.26625,-117.2612333,0.005672641,0.169612661,0.175285302,0.352506358,0,0.32846951,0.001134538,7,0.724684277,0.72759908,3,0.227880658,108,0.381309296,115,present,21,81.73913043,May,152,1,0,0,0,13,0,94,0,0,0
2012_16,2012,5/31/2012,481.95,226,Medium,3500,46.26625,-117.2612333,0.001905146,0.145904222,0.147809368,0.429383706,0.001919526,0.313600606,0,9,0.68993273,0.614414415,3,0.227880658,108,0.381309296,115,present,21,81.73913043,May,152,1,0,0,0,13,0,94,0,0,0
2012_16,2012,5/31/2012,481.95,226,Medium,4000,46.26625,-117.2612333,0.001471841,0.156733888,0.158205729,0.431121176,0,0.263313927,0,7,0.706581471,0.710253742,3,0.227880658,108,0.381309296,115,present,21,81.73913043,May,152,1,0,0,0,13,0,94,0,0,0
2012_17,2012,6/6/2012,503.1,314.4,High,500,47.01311667,-117.6995667,7.60E-06,0.596562198,0.596569793,0,0,0.274185415,0,4,0.55223169,0.668914865,3,0.40625,16,0.669388878,20,present,18,10,June,158,0,0,0,12,2,0,2,0,0,0
2012_17,2012,6/6/2012,503.1,314.4,High,1000,47.01311667,-117.6995667,0.174844725,0.501983,0.676827725,0.00485857,0.006179176,0.205895791,0,7,0.666966382,0.678864078,3,0.40625,16,0.669388878,20,present,18,10,June,158,0,0,0,12,2,0,2,0,0,0
2012_17,2012,6/6/2012,503.1,314.4,High,1500,47.01311667,-117.6995667,0.310880827,0.395434391,0.706315218,0.133810737,0.00369597,0.101245429,0.012568742,10,0.717701018,0.641993731,3,0.40625,16,0.669388878,20,present,18,10,June,158,0,0,0,12,2,0,2,0,0,0
2012_17,2012,6/6/2012,503.1,314.4,High,2000,47.01311667,-117.6995667,0.291786628,0.355672201,0.647458829,0.177555787,0.012293015,0.098568753,0.010387663,12,0.74576892,0.638943267,3,0.40625,16,0.669388878,20,present,18,10,June,158,0,0,0,12,2,0,2,0,0,0
2012_17,2012,6/6/2012,503.1,314.4,High,2500,47.01311667,-117.6995667,0.25697676,0.336933537,0.593910297,0.173792125,0.002756821,0.167483645,0.004744553,11,0.760688483,0.657772779,3,0.40625,16,0.669388878,20,present,18,10,June,158,0,0,0,12,2,0,2,0,0,0
2012_17,2012,6/6/2012,503.1,314.4,High,3000,47.01311667,-117.6995667,0.246460184,0.359171377,0.605631561,0.116243411,0.001119141,0.185331158,0.007310616,11,0.760092149,0.681833307,3,0.40625,16,0.669388878,20,present,18,10,June,158,0,0,0,12,2,0,2,0,0,0
2012_17,2012,6/6/2012,503.1,314.4,High,3500,47.01311667,-117.6995667,0.253734237,0.360530229,0.614264466,0.061419152,0,0.241064946,0,9,0.741792731,0.705640753,3,0.40625,16,0.669388878,20,present,18,10,June,158,0,0,0,12,2,0,2,0,0,0
2012_17,2012,6/6/2012,503.1,314.4,High,4000,47.01311667,-117.6995667,0.361816732,0.282764107,0.644580839,0.047648477,0.002520511,0.239111153,0,10,0.72837201,0.648552067,3,0.40625,16,0.669388878,20,present,18,10,June,158,0,0,0,12,2,0,2,0,0,0
2012_18,2012,5/16/2012,350.65,151,Medium,500,46.92876667,-118.3958667,0,0.873511208,0.873511208,0.002293342,0,0.029287207,0,4,0.227107595,0.331011963,2,0.197530864,18,0.502895663,18,present,16,11.11111111,May,137,0,0,0,16,0,0,2,0,0,0
2012_18,2012,5/16/2012,350.65,151,Medium,1000,46.92876667,-118.3958667,0,0.670315345,0.670315345,0.220418482,0,0.060987726,0,5,0.496847372,0.586411964,2,0.197530864,18,0.502895663,18,present,16,11.11111111,May,137,0,0,0,16,0,0,2,0,0,0
2012_18,2012,5/16/2012,350.65,151,Medium,1500,46.92876667,-118.3958667,0,0.593151017,0.593151017,0.332417741,0,0.031935359,0,8,0.536127778,0.471138849,2,0.197530864,18,0.502895663,18,present,16,11.11111111,May,137,0,0,0,16,0,0,2,0,0,0
2012_18,2012,5/16/2012,350.65,151,Medium,2000,46.92876667,-118.3958667,0,0.560812867,0.560812867,0.418291711,0,0.001641605,0,5,0.510292423,0.488722915,2,0.197530864,18,0.502895663,18,present,16,11.11111111,May,137,0,0,0,16,0,0,2,0,0,0
2012_18,2012,5/16/2012,350.65,151,Medium,2500,46.92876667,-118.3958667,0,0.532930504,0.532930504,0.450315188,0,0.0027407,0,4,0.512997417,0.555804351,2,0.197530864,18,0.502895663,18,present,16,11.11111111,May,137,0,0,0,16,0,0,2,0,0,0
2012_18,2012,5/16/2012,350.65,151,Medium,3000,46.92876667,-118.3958667,0,0.45024721,0.45024721,0.544105551,0,0.000421997,0,4,0.501199117,0.520114379,2,0.197530864,18,0.502895663,18,present,16,11.11111111,May,137,0,0,0,16,0,0,2,0,0,0
2012_18,2012,5/16/2012,350.65,151,Medium,3500,46.92876667,-118.3958667,0.001896941,0.41309571,0.414992651,0.517426774,0,0.005303039,0,7,0.55862784,0.486234726,2,0.197530864,18,0.502895663,18,present,16,11.11111111,May,137,0,0,0,16,0,0,2,0,0,0
2012_18,2012,5/16/2012,350.65,151,Medium,4000,46.92876667,-118.3958667,0,0.382970167,0.382970167,0.50509318,0,0.004158932,0,6,0.587765349,0.558245158,2,0.197530864,18,0.502895663,18,present,16,11.11111111,May,137,0,0,0,16,0,0,2,0,0,0
2012_19,2012,5/16/2012,483.3,108.1,low,500,46.68621667,-118.89775,0,0.607650257,0.607650257,0.025066188,0.000918348,0.046060489,6.53E-06,10,0.595460283,0.56415067,3,0.611111111,6,0.920340639,7,present,6,14.28571429,May,137,0,0,2,3,0,0,1,0,0,0
2012_19,2012,5/16/2012,483.3,108.1,low,1000,46.68621667,-118.89775,0.004141568,0.58133892,0.585480488,0,0.021884671,0.00942714,0.114775188,16,0.637835161,0.58157408,3,0.611111111,6,0.920340639,7,present,6,14.28571429,May,137,0,0,2,3,0,0,1,0,0,0
2012_19,2012,5/16/2012,483.3,108.1,low,1500,46.68621667,-118.89775,0,0.567153092,0.567153092,0,0.01030251,0.010766729,0.059770423,16,0.629626863,0.51353339,3,0.611111111,6,0.920340639,7,present,6,14.28571429,May,137,0,0,2,3,0,0,1,0,0,0
2012_19,2012,5/16/2012,483.3,108.1,low,2000,46.68621667,-118.89775,0.003540989,0.536368109,0.539909098,0,0.014380602,0.009308913,0.071143441,13,0.648192909,0.538466064,3,0.611111111,6,0.920340639,7,present,6,14.28571429,May,137,0,0,2,3,0,0,1,0,0,0
2012_19,2012,5/16/2012,483.3,108.1,low,2500,46.68621667,-118.89775,0.004157087,0.47389534,0.478052427,0.044975294,0.001882333,0.044891067,0.033030034,12,0.702049676,0.616948844,3,0.611111111,6,0.920340639,7,present,6,14.28571429,May,137,0,0,2,3,0,0,1,0,0,0
2012_19,2012,5/16/2012,483.3,108.1,low,3000,46.68621667,-118.89775,0.011743032,0.296851837,0.308594869,0.221116515,0.002252238,0.034132423,0.029055199,13,0.7907663,0.690340172,3,0.611111111,6,0.920340639,7,present,6,14.28571429,May,137,0,0,2,3,0,0,1,0,0,0
2012_19,2012,5/16/2012,483.3,108.1,low,3500,46.68621667,-118.89775,0.002429984,0.251852989,0.254282973,0.210690695,0.034869286,0.065037227,0.040032691,18,0.830940503,0.702086778,3,0.611111111,6,0.920340639,7,present,6,14.28571429,May,137,0,0,2,3,0,0,1,0,0,0
2012_19,2012,5/16/2012,483.3,108.1,low,4000,46.68621667,-118.89775,0.001374263,0.253155099,0.254529362,0.161405143,0.08790592,0.050040955,0.038228355,18,0.846266505,0.71140998,3,0.611111111,6,0.920340639,7,present,6,14.28571429,May,137,0,0,2,3,0,0,1,0,0,0
2012_2,2012,5/30/2012,441.4,158.4,Medium,500,47.14295,-118.4674667,0.661798857,0.090557351,0.752356208,0,0.247643791,0,0,3,0.492494191,0.761035605,2,0.489795918,7,0.984518134,7,present,3,57.14285714,May,151,0,0,0,3,0,0,4,0,0,0
2012_2,2012,5/30/2012,441.4,158.4,Medium,1000,47.14295,-118.4674667,0.700725065,0.002929581,0.703654646,0.008213594,0.231335955,0.046373418,0,6,0.453132893,0.465624002,2,0.489795918,7,0.984518134,7,present,3,57.14285714,May,151,0,0,0,3,0,0,4,0,0,0
2012_2,2012,5/30/2012,441.4,158.4,Medium,1500,47.14295,-118.4674667,0.505534266,0.156982864,0.66251713,0.02951181,0.179684158,0.06333588,0,7,0.680377662,0.741592749,2,0.489795918,7,0.984518134,7,present,3,57.14285714,May,151,0,0,0,3,0,0,4,0,0,0
2012_2,2012,5/30/2012,441.4,158.4,Medium,2000,47.14295,-118.4674667,0.248379189,0.260342771,0.50872196,0.319612347,0.083940962,0.008710991,0,8,0.756663231,0.744842146,2,0.489795918,7,0.984518134,7,present,3,57.14285714,May,151,0,0,0,3,0,0,4,0,0,0
2012_2,2012,5/30/2012,441.4,158.4,Medium,2500,47.14295,-118.4674667,0.174503417,0.287704291,0.462207708,0.452366795,0.043888742,0.005837979,0,8,0.679250275,0.637397386,2,0.489795918,7,0.984518134,7,present,3,57.14285714,May,151,0,0,0,3,0,0,4,0,0,0
2012_2,2012,5/30/2012,441.4,158.4,Medium,3000,47.14295,-118.4674667,0.235610095,0.267842929,0.503453024,0.462290495,0.013096634,0.004157634,0,8,0.658581838,0.578146501,2,0.489795918,7,0.984518134,7,present,3,57.14285714,May,151,0,0,0,3,0,0,4,0,0,0
2012_2,2012,5/30/2012,441.4,158.4,Medium,3500,47.14295,-118.4674667,0.247588112,0.265712126,0.513300238,0.468011346,0.006705587,0,0,5,0.64887402,0.708052913,2,0.489795918,7,0.984518134,7,present,3,57.14285714,May,151,0,0,0,3,0,0,4,0,0,0
2012_2,2012,5/30/2012,441.4,158.4,Medium,4000,47.14295,-118.4674667,0.217333525,0.207528074,0.424861599,0.491009332,0.017062509,0,0,5,0.663819021,0.781533165,2,0.489795918,7,0.984518134,7,present,3,57.14285714,May,151,0,0,0,3,0,0,4,0,0,0
2012_20,2012,5/11/2012,370.65,224.3,Medium,500,45.73265,-118.7407883,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,present,0,100,May,132,0,0,0,0,0,0,1,0,0,0
2012_20,2012,5/11/2012,370.65,224.3,Medium,1000,45.73265,-118.7407883,0,0.987360528,0.987360528,0,0,0,0,2,0.024959431,0.097752179,1,0,1,0,1,present,0,100,May,132,0,0,0,0,0,0,1,0,0,0
2012_20,2012,5/11/2012,370.65,224.3,Medium,1500,45.73265,-118.7407883,0.005922656,0.929896749,0.935819405,0.059888456,0,0,0,4,0.131651909,0.209125812,1,0,1,0,1,present,0,100,May,132,0,0,0,0,0,0,1,0,0,0
2012_20,2012,5/11/2012,370.65,224.3,Medium,2000,45.73265,-118.7407883,0.006770658,0.551760202,0.55853086,0.41564535,0,0,0,6,0.522253499,0.46552111,1,0,1,0,1,present,0,100,May,132,0,0,0,0,0,0,1,0,0,0
2012_20,2012,5/11/2012,370.65,224.3,Medium,2500,45.73265,-118.7407883,0.005400007,0.500984526,0.506384533,0.474766229,0,0,0,6,0.523275955,0.450900451,1,0,1,0,1,present,0,100,May,132,0,0,0,0,0,0,1,0,0,0
2012_20,2012,5/11/2012,370.65,224.3,Medium,3000,45.73265,-118.7407883,4.28E-05,0.394538809,0.394581589,0.596428345,0,0,0,4,0.488531554,0.51780264,1,0,1,0,1,present,0,100,May,132,0,0,0,0,0,0,1,0,0,0
2012_20,2012,5/11/2012,370.65,224.3,Medium,3500,45.73265,-118.7407883,0.003446506,0.335160626,0.338607132,0.640039019,0,0.001135473,0.008050863,7,0.477859906,0.400640533,1,0,1,0,1,present,0,100,May,132,0,0,0,0,0,0,1,0,0,0
2012_20,2012,5/11/2012,370.65,224.3,Medium,4000,45.73265,-118.7407883,0.0088725,0.309815055,0.318687555,0.656261607,0,0.002441092,0.010029622,8,0.473052414,0.387539074,1,0,1,0,1,present,0,100,May,132,0,0,0,0,0,0,1,0,0,0
2012_21,2012,6/15/2012,595.8,182.9,Medium,500,45.35486667,-119.79815,0,0,0,0.999666481,0,0,0,2,0.000666816,0.004330089,4,0.640136719,64,0.825211929,73,present,66,9.589041096,June,167,25,0,0,28,4,0,7,0,0,0
2012_21,2012,6/15/2012,595.8,182.9,Medium,1000,45.35486667,-119.79815,0,0.002516649,0.002516649,0.756286424,0,0,0,4,0.373384846,0.434881094,4,0.640136719,64,0.825211929,73,present,66,9.589041096,June,167,25,0,0,28,4,0,7,0,0,0
2012_21,2012,6/15/2012,595.8,182.9,Medium,1500,45.35486667,-119.79815,0,0.003573301,0.003573301,0.715490227,0,0,0,4,0.424356642,0.513933211,4,0.640136719,64,0.825211929,73,present,66,9.589041096,June,167,25,0,0,28,4,0,7,0,0,0
2012_21,2012,6/15/2012,595.8,182.9,Medium,2000,45.35486667,-119.79815,0,0,0,0.833481366,0,0,0,3,0.27833303,0.420785121,4,0.640136719,64,0.825211929,73,present,66,9.589041096,June,167,25,0,0,28,4,0,7,0,0,0
2012_21,2012,6/15/2012,595.8,182.9,Medium,2500,45.35486667,-119.79815,0,0,0,0.841328634,0,0,0,3,0.269764492,0.430259155,4,0.640136719,64,0.825211929,73,present,66,9.589041096,June,167,25,0,0,28,4,0,7,0,0,0
2012_21,2012,6/15/2012,595.8,182.9,Medium,3000,45.35486667,-119.79815,0,0,0,0.879296196,0,0,0,3,0.213409981,0.353897542,4,0.640136719,64,0.825211929,73,present,66,9.589041096,June,167,25,0,0,28,4,0,7,0,0,0
2012_21,2012,6/15/2012,595.8,182.9,Medium,3500,45.35486667,-119.79815,0,0,0,0.879626475,0,0.000975406,0,4,0.212767531,0.280154846,4,0.640136719,64,0.825211929,73,present,66,9.589041096,June,167,25,0,0,28,4,0,7,0,0,0
2012_21,2012,6/15/2012,595.8,182.9,Medium,4000,45.35486667,-119.79815,0,0,0,0.808541952,0,0,0,3,0.310825824,0.459336463,4,0.640136719,64,0.825211929,73,present,66,9.589041096,June,167,25,0,0,28,4,0,7,0,0,0
2012_22,2012,6/14/2012,442.65,266.3,Medium,500,45.99783333,-120.2198833,0.025379781,0.56557318,0.590952961,0,0,0.33491317,0.008969044,6,0.565008583,0.58357486,5,0.623318079,121,0.730108269,123,present,92,25.20325203,June,166,65,0,2,17,6,0,31,0,0,0
2012_22,2012,6/14/2012,442.65,266.3,Medium,1000,45.99783333,-120.2198833,0.17695936,0.56516333,0.74212269,0,0,0.185706411,0.009616328,7,0.613157132,0.627849385,5,0.623318079,121,0.730108269,123,present,92,25.20325203,June,166,65,0,2,17,6,0,31,0,0,0
2012_22,2012,6/14/2012,442.65,266.3,Medium,1500,45.99783333,-120.2198833,0.41069896,0.459428334,0.870127294,0,0,0.101530033,0,5,0.609243894,0.660509007,5,0.623318079,121,0.730108269,123,present,92,25.20325203,June,166,65,0,2,17,6,0,31,0,0,0
2012_22,2012,6/14/2012,442.65,266.3,Medium,2000,45.99783333,-120.2198833,0.382669973,0.431812665,0.814482638,0,0,0.119940361,0,5,0.65010017,0.746324887,5,0.623318079,121,0.730108269,123,present,92,25.20325203,June,166,65,0,2,17,6,0,31,0,0,0
2012_22,2012,6/14/2012,442.65,266.3,Medium,2500,45.99783333,-120.2198833,0.380135941,0.375894932,0.756030873,0.001393887,0,0.202495569,0,6,0.672179665,0.680404533,5,0.623318079,121,0.730108269,123,present,92,25.20325203,June,166,65,0,2,17,6,0,31,0,0,0
2012_22,2012,6/14/2012,442.65,266.3,Medium,3000,45.99783333,-120.2198833,0.489648364,0.325306043,0.814954407,0,0,0.152873867,0.001140203,6,0.63054148,0.635203909,5,0.623318079,121,0.730108269,123,present,92,25.20325203,June,166,65,0,2,17,6,0,31,0,0,0
2012_22,2012,6/14/2012,442.65,266.3,Medium,3500,45.99783333,-120.2198833,0.462252878,0.371437594,0.833690472,0.001928741,0.001929188,0.141164014,0.000964623,8,0.628170272,0.539902627,5,0.623318079,121,0.730108269,123,present,92,25.20325203,June,166,65,0,2,17,6,0,31,0,0,0
2012_22,2012,6/14/2012,442.65,266.3,Medium,4000,45.99783333,-120.2198833,0.508867253,0.381405067,0.89027232,0,0,0.080210069,0.001716345,6,0.588674159,0.580563614,5,0.623318079,121,0.730108269,123,present,92,25.20325203,June,166,65,0,2,17,6,0,31,0,0,0
2012_23,2012,6/27/2012,589.05,485.3,High,500,46.58826667,-116.94665,0.025379781,0.56557318,0.590952961,0,0,0.33491317,0.008969044,6,0.565008583,0.58357486,3,0.629444444,60,0.949972156,61,present,43,29.50819672,June,179,0,0,0,29,13,0,18,0,0,0
2012_23,2012,6/27/2012,589.05,485.3,High,1000,46.58826667,-116.94665,0.17695936,0.56516333,0.74212269,0,0,0.185706411,0.009616328,7,0.613157132,0.627849385,3,0.629444444,60,0.949972156,61,present,43,29.50819672,June,179,0,0,0,29,13,0,18,0,0,0
2012_23,2012,6/27/2012,589.05,485.3,High,1500,46.58826667,-116.94665,0.41069896,0.459428334,0.870127294,0,0,0.101530033,0,5,0.609243894,0.660509007,3,0.629444444,60,0.949972156,61,present,43,29.50819672,June,179,0,0,0,29,13,0,18,0,0,0
2012_23,2012,6/27/2012,589.05,485.3,High,2000,46.58826667,-116.94665,0.382669973,0.431812665,0.814482638,0,0,0.119940361,0,5,0.65010017,0.746324887,3,0.629444444,60,0.949972156,61,present,43,29.50819672,June,179,0,0,0,29,13,0,18,0,0,0
2012_23,2012,6/27/2012,589.05,485.3,High,2500,46.58826667,-116.94665,0.380135941,0.375894932,0.756030873,0.001393887,0,0.202495569,0,6,0.672179665,0.680404533,3,0.629444444,60,0.949972156,61,present,43,29.50819672,June,179,0,0,0,29,13,0,18,0,0,0
2012_23,2012,6/27/2012,589.05,485.3,High,3000,46.58826667,-116.94665,0.489648364,0.325306043,0.814954407,0,0,0.152873867,0.001140203,6,0.63054148,0.635203909,3,0.629444444,60,0.949972156,61,present,43,29.50819672,June,179,0,0,0,29,13,0,18,0,0,0
2012_23,2012,6/27/2012,589.05,485.3,High,3500,46.58826667,-116.94665,0.462252878,0.371437594,0.833690472,0.001928741,0.001929188,0.141164014,0.000964623,8,0.628170272,0.539902627,3,0.629444444,60,0.949972156,61,present,43,29.50819672,June,179,0,0,0,29,13,0,18,0,0,0
2012_23,2012,6/27/2012,589.05,485.3,High,4000,46.58826667,-116.94665,0.508867253,0.381405067,0.89027232,0,0,0.080210069,0.001716345,6,0.588674159,0.580563614,3,0.629444444,60,0.949972156,61,present,43,29.50819672,June,179,0,0,0,29,13,0,18,0,0,0
2012_29,2012,6/7/2012,446.55,355.7,High,500,47.16145,-117.4854,0.006974231,0.591155092,0.598129323,0.182370866,0,0.08504736,0,5,0.591917369,0.705201007,2,0.42,10,0.880655799,11,present,8,27.27272727,June,159,0,0,0,7,0,0,3,0,0,0
2012_29,2012,6/7/2012,446.55,355.7,High,1000,47.16145,-117.4854,0.097613131,0.500256962,0.597870093,0.233252395,0.012316708,0.091508624,0.020210179,8,0.674863184,0.67523428,2,0.42,10,0.880655799,11,present,8,27.27272727,June,159,0,0,0,7,0,0,3,0,0,0
2012_29,2012,6/7/2012,446.55,355.7,High,1500,47.16145,-117.4854,0.1197814,0.497186814,0.616968214,0.207436481,0.033523868,0.079812903,0.000388588,9,0.685129719,0.660534001,2,0.42,10,0.880655799,11,present,8,27.27272727,June,159,0,0,0,7,0,0,3,0,0,0
2012_29,2012,6/7/2012,446.55,355.7,High,2000,47.16145,-117.4854,0.146541531,0.433575193,0.580116724,0.216192628,0.108977627,0.054360341,0.005122987,8,0.727840441,0.734593241,2,0.42,10,0.880655799,11,present,8,27.27272727,June,159,0,0,0,7,0,0,3,0,0,0
2012_29,2012,6/7/2012,446.55,355.7,High,2500,47.16145,-117.4854,0.250507698,0.264709275,0.515216973,0.283316293,0.10244903,0.058766144,0.011869373,11,0.772396688,0.683567117,2,0.42,10,0.880655799,11,present,8,27.27272727,June,159,0,0,0,7,0,0,3,0,0,0
2012_29,2012,6/7/2012,446.55,355.7,High,3000,47.16145,-117.4854,0.358338354,0.231473335,0.589811689,0.309455752,0.055689627,0.018301002,0.007884575,11,0.718549651,0.597362308,2,0.42,10,0.880655799,11,present,8,27.27272727,June,159,0,0,0,7,0,0,3,0,0,0
2012_29,2012,6/7/2012,446.55,355.7,High,3500,47.16145,-117.4854,0.298931085,0.234667774,0.533598859,0.319355726,0.088657019,0.008089218,0.021440738,11,0.7446063,0.634409683,2,0.42,10,0.880655799,11,present,8,27.27272727,June,159,0,0,0,7,0,0,3,0,0,0
2012_29,2012,6/7/2012,446.55,355.7,High,4000,47.16145,-117.4854,0.160002981,0.239905252,0.399908233,0.374467012,0.19018726,0.012073869,0.010523637,9,0.740093759,0.676246567,2,0.42,10,0.880655799,11,present,8,27.27272727,June,159,0,0,0,7,0,0,3,0,0,0
2012_30,2012,6/19/2012,489.4,413.7,High,500,46.10823333,-116.2854667,0.080527653,0.403460807,0.48398846,0,0.137380269,0,0.259160168,6,0.730766699,0.811084692,3,0.303571429,28,0.508285343,32,present,9,71.875,June,171,0,0,0,4,1,0,23,0,0,0
2012_30,2012,6/19/2012,489.4,413.7,High,1000,46.10823333,-116.2854667,0.205144251,0.492882167,0.698026418,0,0.209846786,0,0.035726874,7,0.671168106,0.694512893,3,0.303571429,28,0.508285343,32,present,9,71.875,June,171,0,0,0,4,1,0,23,0,0,0
2012_30,2012,6/19/2012,489.4,413.7,High,1500,46.10823333,-116.2854667,0.307843413,0.43244564,0.740289053,0,0.23767797,0,0,5,0.661344825,0.719777345,3,0.303571429,28,0.508285343,32,present,9,71.875,June,171,0,0,0,4,1,0,23,0,0,0
2012_30,2012,6/19/2012,489.4,413.7,High,2000,46.10823333,-116.2854667,0.332121383,0.353879049,0.686000432,0,0.230786543,0.024290918,0.000669366,9,0.711512785,0.636383708,3,0.303571429,28,0.508285343,32,present,9,71.875,June,171,0,0,0,4,1,0,23,0,0,0
2012_30,2012,6/19/2012,489.4,413.7,High,2500,46.10823333,-116.2854667,0.363043179,0.332258383,0.695301562,0.041523813,0.188771931,0.028694716,0.004441178,10,0.71930194,0.640002253,3,0.303571429,28,0.508285343,32,present,9,71.875,June,171,0,0,0,4,1,0,23,0,0,0
2012_30,2012,6/19/2012,489.4,413.7,High,3000,46.10823333,-116.2854667,0.304070395,0.282317284,0.586387679,0.141897861,0.144285239,0.059510844,0.014208966,11,0.783051196,0.721893742,3,0.303571429,28,0.508285343,32,present,9,71.875,June,171,0,0,0,4,1,0,23,0,0,0
2012_30,2012,6/19/2012,489.4,413.7,High,3500,46.10823333,-116.2854667,0.211814008,0.270978023,0.482792031,0.261390655,0.135325185,0.04664877,0.013979213,13,0.793706412,0.692521901,3,0.303571429,28,0.508285343,32,present,9,71.875,June,171,0,0,0,4,1,0,23,0,0,0
2012_30,2012,6/19/2012,489.4,413.7,High,4000,46.10823333,-116.2854667,0.141735679,0.324528577,0.466264256,0.245155498,0.122738843,0.070856944,0.009475946,13,0.795674818,0.71345907,3,0.303571429,28,0.508285343,32,present,9,71.875,June,171,0,0,0,4,1,0,23,0,0,0
2012_31,2012,5/10/2012,358.1,295,Medium,500,45.8727,-118.3536,0,0.482707926,0.482707926,0.512838748,0,0,0.004453326,3,0.503969645,0.653497793,1,0,2,0,2,present,0,100,May,131,0,0,0,0,0,0,2,0,0,0
2012_31,2012,5/10/2012,358.1,295,Medium,1000,45.8727,-118.3536,0,0.538783242,0.538783242,0.456917545,0,0,0.002730989,4,0.500929057,0.517355584,1,0,2,0,2,present,0,100,May,131,0,0,0,0,0,0,2,0,0,0
2012_31,2012,5/10/2012,358.1,295,Medium,1500,45.8727,-118.3536,0,0.578268658,0.578268658,0.33472433,0,0,0.005034219,4,0.5468201,0.65973256,1,0,2,0,2,present,0,100,May,131,0,0,0,0,0,0,2,0,0,0
2012_31,2012,5/10/2012,358.1,295,Medium,2000,45.8727,-118.3536,0,0.475343888,0.475343888,0.433453034,0.005390496,0.005389944,0.001796586,6,0.579923263,0.548846141,1,0,2,0,2,present,0,100,May,131,0,0,0,0,0,0,2,0,0,0
2012_31,2012,5/10/2012,358.1,295,Medium,2500,45.8727,-118.3536,0,0.480049816,0.480049816,0.416388469,0,0.006092743,0,5,0.588581448,0.627506418,1,0,2,0,2,present,0,100,May,131,0,0,0,0,0,0,2,0,0,0
2012_31,2012,5/10/2012,358.1,295,Medium,3000,45.8727,-118.3536,0,0.482328626,0.482328626,0.328024114,0,0.011532706,0,5,0.633645226,0.704660415,1,0,2,0,2,present,0,100,May,131,0,0,0,0,0,0,2,0,0,0
2012_31,2012,5/10/2012,358.1,295,Medium,3500,45.8727,-118.3536,0,0.471259078,0.471259078,0.199548478,0,0.010090661,0.002249414,7,0.671677301,0.65423227,1,0,2,0,2,present,0,100,May,131,0,0,0,0,0,0,2,0,0,0
